,Type,Reynolds,Toil,Tcool,Time,cx,cy,major,minor,angle,AR
18329,Micro,9000,47,6,73,222.5,117.0,8.0,7.0,90.0,1.1428571428571428
18330,Micro,9000,47,6,73,301.0,116.5,12.093140602111816,6.524221897125244,35.15928268432617,1.853575919519291
18331,Micro,9000,47,6,73,301.0000305175781,116.50000762939453,12.02538013458252,5.622255325317383,38.65980529785156,2.138889011395738
18332,Micro,9000,47,6,73,292.0,114.0,4.0,4.0,90.0,1.0
18333,Micro,9000,47,6,73,257.0,112.0,4.0,4.0,90.0,1.0
18334,Micro,9000,47,6,73,167.0235137939453,112.55455780029297,15.213436126708984,5.115346431732178,82.3043441772461,2.9740773825864526
18335,Micro,9000,47,6,73,167.0,112.5,10.0,5.0,90.0,2.0
18336,Micro,9000,47,6,73,87.0,112.0,4.0,4.0,90.0,1.0
18337,Micro,9000,47,6,73,109.81217193603516,112.16561126708984,17.4819393157959,7.115276336669922,89.32669067382812,2.456958590026844
18338,Micro,9000,47,6,73,110.0,112.5,14.0,7.0,90.0,2.0
18339,Micro,9000,47,6,73,55.519500732421875,116.97952270507812,18.026409149169922,8.171117782592773,163.8736572265625,2.206112998098281
18340,Micro,9000,47,6,73,55.0,116.0,16.0,8.0,90.0,2.0
18341,Micro,9000,47,6,73,388.0,108.5,5.0,2.0,90.0,2.5
18342,Micro,9000,47,6,73,135.18173217773438,112.09432983398438,18.968250274658203,6.330599308013916,4.253940582275391,2.9962803443658586
18343,Micro,9000,47,6,73,135.0,110.5,9.0,6.0,90.0,1.5
18344,Micro,9000,47,6,73,46.289527893066406,107.50875854492188,12.502235412597656,5.478835105895996,6.2457275390625,2.281914890839386
18345,Micro,9000,47,6,73,46.5,108.5,7.0,5.0,90.0,1.4
18346,Micro,9000,47,6,73,285.5,106.0,5.0,4.0,90.0,1.25
18347,Micro,9000,47,6,73,188.7338104248047,107.72661590576172,8.912296295166016,7.380859851837158,13.282526016235352,1.2074875385891075
18348,Micro,9000,47,6,73,188.5,107.5,7.0,5.0,90.0,1.4
18349,Micro,9000,47,6,73,40.0,106.0,4.0,4.0,90.0,1.0
18350,Micro,9000,47,6,73,350.6292724609375,113.00955963134766,22.24976921081543,10.221113204956055,165.55975341796875,2.1768440251720205
18351,Micro,9000,47,6,73,350.0581970214844,112.92808532714844,22.428119659423828,10.924397468566895,65.55604553222656,2.0530303592447043
18352,Micro,9000,47,6,73,212.0,105.0,6.0,4.0,90.0,1.5
18353,Micro,9000,47,6,73,176.0,104.0,6.0,4.0,90.0,1.5
18354,Micro,9000,47,6,73,54.538238525390625,101.57908630371094,10.581893920898438,5.10950231552124,77.19395446777344,2.0710224337806054
18355,Micro,9000,47,6,73,54.5,101.5,7.0,5.0,90.0,1.4
18356,Micro,9000,47,6,73,238.0,99.0,4.0,4.0,90.0,1.0
18357,Micro,9000,47,6,73,69.35344696044922,99.90252685546875,10.040849685668945,7.175468921661377,143.44082641601562,1.3993301058496022
18358,Micro,9000,47,6,73,69.0,100.0,8.0,6.0,90.0,1.3333333333333333
18359,Micro,9000,47,6,73,136.99722290039062,98.067138671875,11.002368927001953,5.923195838928223,102.56616973876953,1.8575055132725082
18360,Micro,9000,47,6,73,137.0,98.0,8.0,6.0,90.0,1.3333333333333333
18361,Micro,9000,47,6,73,124.0,97.5,5.0,4.0,90.0,1.25
18362,Micro,9000,47,6,73,333.0050964355469,96.22766876220703,10.020608901977539,6.2388505935668945,98.62380981445312,1.6061626659741064
18363,Micro,9000,47,6,73,332.5,96.5,7.0,5.0,90.0,1.4
18364,Micro,9000,47,6,73,109.37725067138672,97.82360076904297,10.133978843688965,5.9232988357543945,39.26715850830078,1.7108673941145662
18365,Micro,9000,47,6,73,109.5,97.5,7.0,7.0,90.0,1.0
18366,Micro,9000,47,6,73,381.0,96.5,7.0,4.0,90.0,1.75
18367,Micro,9000,47,6,73,357.0,93.0,4.0,4.0,90.0,1.0
18368,Micro,9000,47,6,73,287.5,91.0,5.0,4.0,90.0,1.25
18369,Micro,9000,47,6,73,263.0,92.0,6.0,4.0,90.0,1.5
18370,Micro,9000,47,6,73,155.5198516845703,93.2293930053711,11.042274475097656,8.960198402404785,145.915771484375,1.2323694162993168
18371,Micro,9000,47,6,73,156.0,92.5,8.0,7.0,90.0,1.1428571428571428
18372,Micro,9000,47,6,73,214.6060333251953,92.82212829589844,11.4563627243042,6.7374491691589355,14.121986389160156,1.7004006170089363
18373,Micro,9000,47,6,73,214.0,92.5,9.0,6.0,90.0,1.5
18374,Micro,9000,47,6,73,180.0,87.0,4.0,4.0,90.0,1.0
18375,Micro,9000,47,6,73,323.0,84.0,4.0,4.0,90.0,1.0
18376,Micro,9000,47,6,73,41.273380279541016,83.73381042480469,8.912296295166016,7.380859851837158,103.28252410888672,1.2074875385891075
18377,Micro,9000,47,6,73,41.5,83.5,7.0,5.0,90.0,1.4
18378,Micro,9000,47,6,73,133.5,81.5,5.0,5.0,90.0,1.0
18379,Micro,9000,47,6,73,289.7108459472656,79.99967193603516,15.960226058959961,5.336584091186523,102.938232421875,2.9907194913912436
18380,Micro,9000,47,6,73,289.5,80.0,11.0,6.0,90.0,1.8333333333333333
18381,Micro,9000,47,6,73,182.27272033691406,78.2727279663086,7.106690406799316,6.428243637084961,45.0,1.1055415457187017
18382,Micro,9000,47,6,73,182.5,78.5,5.0,5.0,90.0,1.0
18383,Micro,9000,47,6,73,310.62896728515625,80.42916870117188,22.53606605529785,10.086878776550293,61.054988861083984,2.234196182439418
18384,Micro,9000,47,6,73,309.73236083984375,80.07940673828125,22.165287017822266,9.81715202331543,57.528804779052734,2.257812343659383
18385,Micro,9000,47,6,73,147.0,76.0,4.0,4.0,90.0,1.0
18386,Micro,9000,47,6,73,388.0,74.0,4.0,2.0,90.0,2.0
18387,Micro,9000,47,6,73,344.0,73.0,4.0,4.0,90.0,1.0
18388,Micro,9000,47,6,73,141.0,73.0,4.0,4.0,90.0,1.0
18389,Micro,9000,47,6,73,352.0,71.0,4.0,4.0,90.0,1.0
18390,Micro,9000,47,6,73,277.0,70.0,4.0,4.0,90.0,1.0
18391,Micro,9000,47,6,73,229.0572509765625,73.70813751220703,24.618654251098633,12.022961616516113,79.81326293945312,2.04763643404464
18392,Micro,9000,47,6,73,229.5,74.0,25.0,12.0,90.0,2.0833333333333335
18393,Micro,9000,47,6,73,129.22689819335938,70.26890563964844,7.944725513458252,6.9812493324279785,112.5,1.138009134920152
18394,Micro,9000,47,6,73,129.0,70.5,6.0,5.0,90.0,1.2
18395,Micro,9000,47,6,73,50.52414321899414,70.75814056396484,9.102737426757812,5.949645042419434,79.32267761230469,1.5299631090355212
18396,Micro,9000,47,6,73,50.0,70.5,6.0,5.0,90.0,1.2
18397,Micro,9000,47,6,73,162.6782684326172,71.6563949584961,26.383811950683594,9.67087173461914,90.79358673095703,2.728173082498508
18398,Micro,9000,47,6,73,162.5,72.0,21.0,10.0,90.0,2.1
18399,Micro,9000,47,6,73,196.4874725341797,70.9303207397461,22.79862403869629,7.356277942657471,104.97853088378906,3.099206448752022
18400,Micro,9000,47,6,73,197.4615478515625,70.69229888916016,20.39607810974121,7.8446455001831055,11.309932708740234,2.5999999756859804
18401,Micro,9000,47,6,73,37.2252197265625,68.18201446533203,11.631272315979004,8.257824897766113,110.11258697509766,1.4085152518946567
18402,Micro,9000,47,6,73,37.5,68.5,9.0,7.0,90.0,1.2857142857142858
18403,Micro,9000,47,6,73,258.0,64.0,4.0,4.0,90.0,1.0
18404,Micro,9000,47,6,73,382.5,62.0,7.0,4.0,90.0,1.75
18405,Micro,9000,47,6,73,246.22689819335938,62.7310905456543,7.944725513458252,6.9812493324279785,67.5,1.138009134920152
18406,Micro,9000,47,6,73,246.0,62.5,6.0,5.0,90.0,1.2
18407,Micro,9000,47,6,73,353.0,60.0,4.0,4.0,90.0,1.0
18408,Micro,9000,47,6,73,229.0,59.0,8.0,4.0,90.0,2.0
18409,Micro,9000,47,6,73,212.02244567871094,60.794551849365234,12.16549015045166,6.2500739097595215,124.68778991699219,1.9464554061441077
18410,Micro,9000,47,6,73,212.5,61.0,9.0,8.0,90.0,1.125
18411,Micro,9000,47,6,73,98.80607604980469,58.51325225830078,9.53236198425293,5.656709671020508,148.06373596191406,1.68514251899607
18412,Micro,9000,47,6,73,99.0,58.5,7.0,6.0,90.0,1.1666666666666667
18413,Micro,9000,47,6,73,130.09011840820312,56.54142379760742,10.635149955749512,6.178971767425537,5.874069690704346,1.721184422919064
18414,Micro,9000,47,6,73,130.0,57.0,8.0,6.0,90.0,1.3333333333333333
18415,Micro,9000,47,6,73,189.3379669189453,52.715431213378906,17.542266845703125,5.53092098236084,86.12415313720703,3.1716719334173735
18416,Micro,9000,47,6,73,188.0,52.5,10.0,5.0,90.0,2.0
18417,Micro,9000,47,6,73,146.0,51.0,4.0,4.0,90.0,1.0
18418,Micro,9000,47,6,73,259.0,49.0,4.0,4.0,90.0,1.0
18419,Micro,9000,47,6,73,334.0,46.5,5.0,4.0,90.0,1.25
18420,Micro,9000,47,6,73,286.1524658203125,48.00827407836914,19.42397117614746,7.9188032150268555,86.63337707519531,2.452892267772004
18421,Micro,9000,47,6,73,284.0,48.0,12.0,8.0,90.0,1.5
18422,Micro,9000,47,6,73,377.56756591796875,45.253108978271484,10.515063285827637,7.848107814788818,103.599853515625,1.339821461934208
18423,Micro,9000,47,6,73,377.0,45.5,7.0,6.0,90.0,1.1666666666666667
18424,Micro,9000,47,6,73,242.0,45.0,6.0,4.0,90.0,1.5
18425,Micro,9000,47,6,73,132.0,43.0,7.211102485656738,7.211102485656738,0.0,1.0
18426,Micro,9000,47,6,73,132.0,43.5,6.0,5.0,90.0,1.2
18427,Micro,9000,47,6,73,116.56110382080078,14.878288269042969,82.03353118896484,9.830135345458984,176.0975799560547,8.345106990501419
18428,Micro,9000,47,6,73,118.5,46.5,11.0,7.0,90.0,1.5714285714285714
18429,Micro,9000,47,6,73,305.0,42.0,4.0,4.0,90.0,1.0
18430,Micro,9000,47,6,73,93.0,41.5,5.0,4.0,90.0,1.25
18431,Micro,9000,47,6,73,82.7272720336914,36.272727966308594,7.106690406799316,6.428243637084961,135.0,1.1055415457187017
18432,Micro,9000,47,6,73,82.5,36.5,5.0,5.0,90.0,1.0
18433,Micro,9000,47,6,73,373.0,35.0,4.0,4.0,90.0,1.0
18434,Micro,9000,47,6,73,207.5,35.0,5.0,4.0,90.0,1.25
18435,Micro,9000,47,6,73,180.0,35.0,4.0,4.0,90.0,1.0
18436,Micro,9000,47,6,73,223.0,34.5,5.0,4.0,90.0,1.25
18437,Micro,9000,47,6,73,93.0,33.5,5.0,4.0,90.0,1.25
18438,Micro,9000,47,6,73,314.0,29.0,4.0,4.0,90.0,1.0
18439,Micro,9000,47,6,73,275.7257080078125,31.56719398498535,14.396408081054688,7.640529632568359,30.245471954345703,1.8842159867673132
18440,Micro,9000,47,6,73,275.0000305175781,32.0000114440918,14.142135620117188,8.485280990600586,45.0,1.6666667415944008
18441,Micro,9000,47,6,73,322.0,27.0,4.0,4.0,90.0,1.0
18442,Micro,9000,47,6,73,379.0,26.0,4.0,4.0,90.0,1.0
18443,Micro,9000,47,6,73,359.9559631347656,27.398231506347656,9.970940589904785,7.876828670501709,110.52946472167969,1.2658572386175428
18444,Micro,9000,47,6,73,360.0,27.5,8.0,7.0,90.0,1.1428571428571428
18445,Micro,9000,47,6,73,261.7723388671875,28.005111694335938,10.020608901977539,6.2388505935668945,8.623807907104492,1.6061626659741064
18446,Micro,9000,47,6,73,261.5,27.5,7.0,5.0,90.0,1.4
18447,Micro,9000,47,6,73,342.3285217285156,24.979907989501953,18.24570655822754,8.383210182189941,32.33156967163086,2.1764582017745884
18448,Micro,9000,47,6,73,342.5,26.5,11.0,11.0,90.0,1.0
18449,Micro,9000,47,6,73,194.0,23.0,6.0,4.0,90.0,1.5
18450,Micro,9000,47,6,73,174.0,22.0,6.0,4.0,90.0,1.5
18451,Micro,9000,47,6,73,287.1829528808594,26.45393943786621,16.62558364868164,8.717846870422363,160.3625030517578,1.9070745214725437
18452,Micro,9000,47,6,73,287.0,25.5,15.0,8.0,90.0,1.875
18453,Micro,9000,47,6,73,353.5,19.0,5.0,4.0,90.0,1.25
18454,Micro,9000,47,6,73,265.4440002441406,19.4586238861084,17.861278533935547,4.5680832862854,97.51025390625,3.910015955173114
18455,Micro,9000,47,6,73,265.5,19.5,9.0,5.0,90.0,1.8
18456,Micro,9000,47,6,73,167.29086303710938,32.46399688720703,30.775604248046875,18.46623420715332,142.83294677734375,1.6665879953003757
18457,Micro,9000,47,6,73,165.22703552246094,33.52910232543945,34.996376037597656,16.688919067382812,52.30575942993164,2.0969827881780154
18458,Micro,9000,47,6,73,297.0,19.0,6.0,6.0,90.0,1.0
18459,Micro,9000,47,6,73,227.50901794433594,17.839170455932617,9.078733444213867,8.087800979614258,17.091068267822266,1.1225218655970033
18460,Micro,9000,47,6,73,227.0,18.0,8.0,6.0,90.0,1.3333333333333333
18461,Micro,9000,47,6,73,87.5,16.0,5.0,4.0,90.0,1.25
18462,Micro,9000,47,6,73,365.2264099121094,15.264150619506836,9.909455299377441,7.731179714202881,99.21747589111328,1.281752030828215
18463,Micro,9000,47,6,73,365.0,15.5,8.0,5.0,90.0,1.6
18464,Micro,9000,47,6,73,306.5,15.0,5.0,4.0,90.0,1.25
18465,Micro,9000,47,6,73,378.4586181640625,14.444000244140625,17.861278533935547,4.5680832862854,172.48974609375,3.910015955173114
18466,Micro,9000,47,6,73,378.5,14.5,9.0,5.0,90.0,1.8
18467,Micro,9000,47,6,73,287.0,12.0,4.0,4.0,90.0,1.0
18468,Micro,9000,47,6,73,214.5,12.5,5.0,5.0,90.0,1.0
18469,Micro,9000,47,6,73,276.0,11.0,8.0,4.0,90.0,2.0
18470,Micro,9000,47,6,73,228.5,9.0,5.0,4.0,90.0,1.25
18471,Micro,9000,47,6,73,142.38140869140625,8.502252578735352,10.255587577819824,8.226519584655762,147.57620239257812,1.246649627741568
18472,Micro,9000,47,6,73,143.0,8.0,8.0,6.0,90.0,1.3333333333333333
18473,Micro,9000,47,6,73,104.5,6.5,7.0,5.0,90.0,1.4
18474,Micro,9000,47,6,73,305.0,7.0,11.313708305358887,6.291743755340576,135.0,1.7981832613185418
18475,Micro,9000,47,6,73,305.0000305175781,7.000014781951904,11.31370735168457,5.656853675842285,45.0,2.0
18476,Micro,9000,47,6,73,207.2738037109375,4.48850679397583,40.67744064331055,4.763818740844727,90.01864624023438,8.538830475337853
18477,Micro,9000,47,6,73,207.5,4.5,13.0,5.0,90.0,2.6
18478,Micro,9000,47,6,73,350.72589111328125,1.25906240940094,9.782581329345703,3.646649122238159,83.83748626708984,2.6826220460008416
18479,Micro,9000,47,6,73,351.5,1.5,7.0,3.0,90.0,2.3333333333333335
18480,Micro,9000,47,6,73,332.7039794921875,3.180997371673584,14.724523544311523,7.099565505981445,145.927734375,2.074003476960102
18481,Micro,9000,47,6,73,333.0,4.5,10.0,9.0,90.0,1.1111111111111112
18482,Micro,9000,47,6,73,241.0840301513672,1.1818501949310303,10.451678276062012,4.8426032066345215,84.27955627441406,2.1582768255187372
18483,Micro,9000,47,6,73,241.5,1.5,9.0,3.0,90.0,3.0
18484,Micro,9000,47,6,73,229.5,1.0,7.0,2.0,90.0,3.5
18485,Micro,9000,47,6,73,173.7332000732422,1.2373249530792236,10.600156784057617,3.8457043170928955,95.49078369140625,2.7563629208161933
18486,Micro,9000,47,6,73,173.0,1.5,8.0,3.0,90.0,2.6666666666666665
18487,Macro,2000,32,6,1,201.0,409.0,4.0,2.0,90.0,2.0
18488,Macro,2000,32,6,1,41.5,404.0,5.0,4.0,90.0,1.25
18489,Macro,2000,32,6,1,125.79997253417969,403.4273681640625,13.83026123046875,6.422102451324463,6.346424102783203,2.153541045988213
18490,Macro,2000,32,6,1,126.0,404.5,7.0,6.0,90.0,1.1666666666666667
18491,Macro,2000,32,6,1,362.0,402.5,5.0,4.0,90.0,1.25
18492,Macro,2000,32,6,1,388.0,397.0,4.0,4.0,90.0,1.0
18493,Macro,2000,32,6,1,62.0,397.5,5.0,4.0,90.0,1.25
18494,Macro,2000,32,6,1,115.0,393.0,4.0,4.0,90.0,1.0
18495,Macro,2000,32,6,1,191.5,390.5,5.0,5.0,90.0,1.0
18496,Macro,2000,32,6,1,143.0,385.0,4.0,4.0,90.0,1.0
18497,Macro,2000,32,6,1,183.28953552246094,383.5087585449219,12.50223445892334,5.478835105895996,6.245728492736816,2.2819147167742244
18498,Macro,2000,32,6,1,183.5,384.5,7.0,5.0,90.0,1.4
18499,Macro,2000,32,6,1,39.0,384.0,7.211102485656738,7.211102485656738,0.0,1.0
18500,Macro,2000,32,6,1,38.5,384.0,6.0,5.0,90.0,1.2
18501,Macro,2000,32,6,1,247.0,379.0,4.0,4.0,90.0,1.0
18502,Macro,2000,32,6,1,202.0,374.5,5.0,4.0,90.0,1.25
18503,Macro,2000,32,6,1,71.2727279663086,374.2727355957031,7.106690406799316,6.428243637084961,45.0,1.1055415457187017
18504,Macro,2000,32,6,1,71.5,374.5,5.0,5.0,90.0,1.0
18505,Macro,2000,32,6,1,299.7104797363281,371.5087585449219,12.50223445892334,5.478835105895996,173.7542724609375,2.2819147167742244
18506,Macro,2000,32,6,1,299.5,372.5,7.0,5.0,90.0,1.4
18507,Macro,2000,32,6,1,88.0,371.5,5.0,4.0,90.0,1.25
18508,Macro,2000,32,6,1,61.0,366.0,4.0,4.0,90.0,1.0
18509,Macro,2000,32,6,1,28.0,364.5,5.0,4.0,90.0,1.25
18510,Macro,2000,32,6,1,160.5,360.5,7.0,5.0,90.0,1.4
18511,Macro,2000,32,6,1,75.72661590576172,355.26617431640625,8.912296295166016,7.380859851837158,103.28252410888672,1.2074875385891075
18512,Macro,2000,32,6,1,75.5,355.5,7.0,5.0,90.0,1.4
18513,Macro,2000,32,6,1,115.0,353.0,4.0,4.0,90.0,1.0
18514,Macro,2000,32,6,1,80.5,343.5,7.071067810058594,5.773502826690674,45.0,1.224744842484415
18515,Macro,2000,32,6,1,80.5,343.5,5.0,5.0,90.0,1.0
18516,Macro,2000,32,6,1,381.7483215332031,341.5484619140625,9.820969581604004,6.898103713989258,168.0576934814453,1.4237201974344362
18517,Macro,2000,32,6,1,382.0,341.0,6.0,6.0,90.0,1.0
18518,Macro,2000,32,6,1,171.0,340.0,4.0,4.0,90.0,1.0
18519,Macro,2000,32,6,1,148.0,340.5,5.0,4.0,90.0,1.25
18520,Macro,2000,32,6,1,134.0,338.0,4.0,4.0,90.0,1.0
18521,Macro,2000,32,6,1,97.0,337.0,4.0,4.0,90.0,1.0
18522,Macro,2000,32,6,1,3.2727272510528564,333.7272644042969,7.106690406799316,6.428243637084961,135.0,1.1055415457187017
18523,Macro,2000,32,6,1,3.5,333.5,5.0,5.0,90.0,1.0
18524,Macro,2000,32,6,1,87.13440704345703,333.36358642578125,9.842975616455078,7.013284206390381,161.28733825683594,1.4034759360652078
18525,Macro,2000,32,6,1,87.0,333.5,7.0,6.0,90.0,1.1666666666666667
18526,Macro,2000,32,6,1,339.0,331.0,4.0,4.0,90.0,1.0
18527,Macro,2000,32,6,1,210.0,329.5,5.0,4.0,90.0,1.25
18528,Macro,2000,32,6,1,181.0,329.0,6.0,4.0,90.0,1.5
18529,Macro,2000,32,6,1,105.0,327.0,4.0,4.0,90.0,1.0
18530,Macro,2000,32,6,1,80.0,321.0,6.0,4.0,90.0,1.5
18531,Macro,2000,32,6,1,31.0,317.0,6.0,4.0,90.0,1.5
18532,Macro,2000,32,6,1,64.2727279663086,314.7272644042969,7.106690406799316,6.428243637084961,135.0,1.1055415457187017
18533,Macro,2000,32,6,1,64.5,314.5,5.0,5.0,90.0,1.0
18534,Macro,2000,32,6,1,91.42091369628906,312.4617614746094,10.581893920898438,5.10950231552124,12.806044578552246,2.0710224337806054
18535,Macro,2000,32,6,1,91.5,312.5,7.0,5.0,90.0,1.4
18536,Macro,2000,32,6,1,116.0,310.5,5.0,4.0,90.0,1.25
18537,Macro,2000,32,6,1,54.0,310.0,6.0,4.0,90.0,1.5
18538,Macro,2000,32,6,1,18.543691635131836,311.9695739746094,21.614383697509766,6.397945880889893,170.33506774902344,3.378331748955559
18539,Macro,2000,32,6,1,18.5,313.5,11.0,7.0,90.0,1.5714285714285714
18540,Macro,2000,32,6,1,72.5,306.5,7.071067810058594,5.773502826690674,135.0,1.224744842484415
18541,Macro,2000,32,6,1,72.5,306.5,5.0,5.0,90.0,1.0
18542,Macro,2000,32,6,1,261.5,303.5,5.0,5.0,90.0,1.0
18543,Macro,2000,32,6,1,37.0,301.0,4.0,4.0,90.0,1.0
18544,Macro,2000,32,6,1,91.7272720336914,300.2727355957031,7.106690406799316,6.428243637084961,135.0,1.1055415457187017
18545,Macro,2000,32,6,1,91.5,300.5,5.0,5.0,90.0,1.0
18546,Macro,2000,32,6,1,57.12983703613281,298.8667907714844,8.947776794433594,6.6164374351501465,155.9529571533203,1.352355687200803
18547,Macro,2000,32,6,1,57.0,299.0,6.0,6.0,90.0,1.0
18548,Macro,2000,32,6,1,302.0,297.0,4.0,4.0,90.0,1.0
18549,Macro,2000,32,6,1,17.5,294.0,5.0,4.0,90.0,1.25
18550,Macro,2000,32,6,1,107.0,293.0,4.0,4.0,90.0,1.0
18551,Macro,2000,32,6,1,94.5,288.5,5.0,5.0,90.0,1.0
18552,Macro,2000,32,6,1,22.389141082763672,286.5169982910156,10.58146858215332,6.25224494934082,149.2852783203125,1.692427067059958
18553,Macro,2000,32,6,1,22.5,286.5,7.0,7.0,90.0,1.0
18554,Macro,2000,32,6,1,130.68020629882812,282.72894287109375,10.303714752197266,5.464425086975098,11.648518562316895,1.8855990498903552
18555,Macro,2000,32,6,1,130.5,282.5,7.0,5.0,90.0,1.4
18556,Macro,2000,32,6,1,82.5,277.0,5.0,4.0,90.0,1.25
18557,Macro,2000,32,6,1,149.0,276.0,6.0,4.0,90.0,1.5
18558,Macro,2000,32,6,1,173.0,275.0,6.0,4.0,90.0,1.5
18559,Macro,2000,32,6,1,72.0,274.5,5.0,4.0,90.0,1.25
18560,Macro,2000,32,6,1,253.0,273.0,4.0,4.0,90.0,1.0
18561,Macro,2000,32,6,1,33.30924987792969,275.09283447265625,11.61280345916748,6.652963638305664,6.93096399307251,1.7455083314005544
18562,Macro,2000,32,6,1,33.0,275.5,9.0,6.0,90.0,1.5
18563,Macro,2000,32,6,1,55.0,267.0,4.0,4.0,90.0,1.0
18564,Macro,2000,32,6,1,6.0,267.0,4.0,4.0,90.0,1.0
18565,Macro,2000,32,6,1,16.75814437866211,258.5241394042969,9.102737426757812,5.949645042419434,10.677319526672363,1.5299631090355212
18566,Macro,2000,32,6,1,16.5,258.0,6.0,5.0,90.0,1.2
18567,Macro,2000,32,6,1,76.0,253.0,6.0,4.0,90.0,1.5
18568,Macro,2000,32,6,1,109.0,250.0,4.0,4.0,90.0,1.0
18569,Macro,2000,32,6,1,155.0,248.0,4.0,4.0,90.0,1.0
18570,Macro,2000,32,6,1,268.0,246.0,4.0,4.0,90.0,1.0
18571,Macro,2000,32,6,1,409.0,243.5,5.0,2.0,90.0,2.5
18572,Macro,2000,32,6,1,65.5,243.0,5.0,4.0,90.0,1.25
18573,Macro,2000,32,6,1,195.0,241.5,5.0,4.0,90.0,1.25
18574,Macro,2000,32,6,1,130.0,241.5,5.0,4.0,90.0,1.25
18575,Macro,2000,32,6,1,95.73109436035156,241.22689819335938,7.944725513458252,6.9812493324279785,22.5,1.138009134920152
18576,Macro,2000,32,6,1,95.5,241.0,6.0,5.0,90.0,1.2
18577,Macro,2000,32,6,1,109.5,239.0,5.0,4.0,90.0,1.25
18578,Macro,2000,32,6,1,305.7272644042969,238.27272033691406,7.106690406799316,6.428243637084961,135.0,1.1055415457187017
18579,Macro,2000,32,6,1,305.5,238.5,5.0,5.0,90.0,1.0
18580,Macro,2000,32,6,1,50.727272033691406,234.27272033691406,7.106690406799316,6.428243637084961,135.0,1.1055415457187017
18581,Macro,2000,32,6,1,50.5,234.5,5.0,5.0,90.0,1.0
18582,Macro,2000,32,6,1,6.5,231.0,5.0,4.0,90.0,1.25
18583,Macro,2000,32,6,1,94.0,229.5,5.0,4.0,90.0,1.25
18584,Macro,2000,32,6,1,124.5,227.0,7.0,4.0,90.0,1.75
18585,Macro,2000,32,6,1,74.0,227.5,7.0,4.0,90.0,1.75
18586,Macro,2000,32,6,1,318.0,223.0,4.0,4.0,90.0,1.0
18587,Macro,2000,32,6,1,178.0,223.0,4.0,4.0,90.0,1.0
18588,Macro,2000,32,6,1,137.0,221.0,4.0,4.0,90.0,1.0
18589,Macro,2000,32,6,1,165.0,212.0,4.0,4.0,90.0,1.0
18590,Macro,2000,32,6,1,137.5,210.5,7.071067810058594,5.773502826690674,135.0,1.224744842484415
18591,Macro,2000,32,6,1,137.5,210.5,5.0,5.0,90.0,1.0
18592,Macro,2000,32,6,1,20.0,205.0,4.0,4.0,90.0,1.0
18593,Macro,2000,32,6,1,69.03595733642578,202.35398864746094,14.294919967651367,5.801574230194092,177.42628479003906,2.463972604755094
18594,Macro,2000,32,6,1,69.5,202.0,10.0,5.0,90.0,2.0
18595,Macro,2000,32,6,1,54.19392776489258,199.51324462890625,9.53236198425293,5.65670919418335,31.936269760131836,1.6851426610466056
18596,Macro,2000,32,6,1,54.0,199.5,7.0,6.0,90.0,1.1666666666666667
18597,Macro,2000,32,6,1,169.55581665039062,197.37417602539062,9.069451332092285,7.746908664703369,170.67039489746094,1.1707187633971616
18598,Macro,2000,32,6,1,169.0,197.5,7.0,6.0,90.0,1.1666666666666667
18599,Macro,2000,32,6,1,82.5,197.0,8.73733139038086,5.214605331420898,18.591798782348633,1.675549890177417
18600,Macro,2000,32,6,1,82.5,197.0,6.0,5.0,90.0,1.2
18601,Macro,2000,32,6,1,29.0,192.5,5.0,4.0,90.0,1.25
18602,Macro,2000,32,6,1,136.5,190.0,5.0,4.0,90.0,1.25
18603,Macro,2000,32,6,1,117.0,190.0,4.0,4.0,90.0,1.0
18604,Macro,2000,32,6,1,87.0,189.0,6.0,4.0,90.0,1.5
18605,Macro,2000,32,6,1,270.0,185.0,4.0,4.0,90.0,1.0
18606,Macro,2000,32,6,1,224.47586059570312,182.75814819335938,9.102737426757812,5.949645042419434,100.67732238769531,1.5299631090355212
18607,Macro,2000,32,6,1,225.0,182.5,6.0,5.0,90.0,1.2
18608,Macro,2000,32,6,1,188.0,180.0,6.0,4.0,90.0,1.5
18609,Macro,2000,32,6,1,232.0,175.0,4.0,4.0,90.0,1.0
18610,Macro,2000,32,6,1,353.0,174.5,5.0,4.0,90.0,1.25
18611,Macro,2000,32,6,1,120.0,174.5,6.0,5.0,90.0,1.2
18612,Macro,2000,32,6,1,250.0,173.0,4.0,4.0,90.0,1.0
18613,Macro,2000,32,6,1,18.5,166.5,5.0,5.0,90.0,1.0
18614,Macro,2000,32,6,1,241.0,162.0,4.0,4.0,90.0,1.0
18615,Macro,2000,32,6,1,379.0,159.0,4.0,4.0,90.0,1.0
18616,Macro,2000,32,6,1,57.5,159.5,5.0,5.0,90.0,1.0
18617,Macro,2000,32,6,1,357.0,156.5,5.0,4.0,90.0,1.25
18618,Macro,2000,32,6,1,254.24185180664062,155.47586059570312,9.102737426757812,5.949645042419434,10.677319526672363,1.5299631090355212
18619,Macro,2000,32,6,1,254.5,156.0,6.0,5.0,90.0,1.2
18620,Macro,2000,32,6,1,37.0,154.0,6.0,4.0,90.0,1.5
18621,Macro,2000,32,6,1,20.0,152.0,4.0,4.0,90.0,1.0
18622,Macro,2000,32,6,1,75.0,151.0,4.0,4.0,90.0,1.0
18623,Macro,2000,32,6,1,207.5,147.0,5.0,4.0,90.0,1.25
