,Type,Reynolds,Toil,Tcool,Time,cx,cy,major,minor,angle,kernel,AR
16762,Macro,5000,32,6,12,386.0,255.5,5.0,4.0,90.0,"(3, 3)",1.25
16763,Macro,5000,32,6,12,243.5,255.0,5.0,4.0,90.0,"(3, 3)",1.25
16764,Macro,5000,32,6,12,361.90960693359375,257.4864807128906,16.180362701416016,7.785890579223633,124.70817565917969,"(3, 3)",2.0781646668131617
16765,Macro,5000,32,6,12,362.6000061035156,257.3000183105469,16.54690170288086,8.049844741821289,26.56505012512207,"(3, 3)",2.0555553844305696
16766,Macro,5000,32,6,12,345.2689208984375,253.77310180664062,7.944725513458252,6.9812493324279785,22.5,"(3, 3)",1.138009134920152
16767,Macro,5000,32,6,12,345.5,254.0,6.0,5.0,90.0,"(3, 3)",1.2
16768,Macro,5000,32,6,12,15.5,253.0,5.0,4.0,90.0,"(3, 3)",1.25
16769,Macro,5000,32,6,12,325.5,252.0,5.0,4.0,90.0,"(3, 3)",1.25
16770,Macro,5000,32,6,12,277.0,251.0,6.0,4.0,90.0,"(3, 3)",1.5
16771,Macro,5000,32,6,12,141.27272033691406,251.72727966308594,7.106690406799316,6.428243637084961,135.0,"(3, 3)",1.1055415457187017
16772,Macro,5000,32,6,12,141.5,251.5,5.0,5.0,90.0,"(3, 3)",1.0
16773,Macro,5000,32,6,12,404.0,250.0,4.0,4.0,90.0,"(3, 3)",1.0
16774,Macro,5000,32,6,12,194.5,250.0,5.0,4.0,90.0,"(3, 3)",1.25
16775,Macro,5000,32,6,12,296.490234375,250.6467742919922,10.10781192779541,7.530031204223633,148.146484375,"(3, 3)",1.3423333388214762
16776,Macro,5000,32,6,12,296.5,250.5,7.0,7.0,90.0,"(3, 3)",1.0
16777,Macro,5000,32,6,12,179.27272033691406,249.72727966308594,7.106690406799316,6.428243637084961,135.0,"(3, 3)",1.1055415457187017
16778,Macro,5000,32,6,12,179.5,249.5,5.0,5.0,90.0,"(3, 3)",1.0
16779,Macro,5000,32,6,12,109.50993347167969,251.5878143310547,11.471199035644531,7.584407329559326,148.3175048828125,"(3, 3)",1.5124713820336226
16780,Macro,5000,32,6,12,109.5,251.5,9.0,7.0,90.0,"(3, 3)",1.2857142857142858
16781,Macro,5000,32,6,12,232.0,248.0,4.0,4.0,90.0,"(3, 3)",1.0
16782,Macro,5000,32,6,12,154.0,248.5,5.0,4.0,90.0,"(3, 3)",1.25
16783,Macro,5000,32,6,12,29.0,248.5,11.164886474609375,5.767581939697266,58.661983489990234,"(3, 3)",1.9358002350627044
16784,Macro,5000,32,6,12,29.0,248.5,8.0,7.0,90.0,"(3, 3)",1.1428571428571428
16785,Macro,5000,32,6,12,66.69554138183594,250.7205047607422,18.675729751586914,6.9578046798706055,177.04193115234375,"(3, 3)",2.6841411351510125
16786,Macro,5000,32,6,12,66.5,249.5,15.0,7.0,90.0,"(3, 3)",2.142857142857143
16787,Macro,5000,32,6,12,178.0,242.0,4.0,4.0,90.0,"(3, 3)",1.0
16788,Macro,5000,32,6,12,164.0,242.5,5.0,4.0,90.0,"(3, 3)",1.25
16789,Macro,5000,32,6,12,323.69830322265625,242.49624633789062,20.259998321533203,7.917191982269287,165.60891723632812,"(3, 3)",2.558987879402935
16790,Macro,5000,32,6,12,323.5,242.0,12.0,9.0,90.0,"(3, 3)",1.3333333333333333
16791,Macro,5000,32,6,12,109.49739837646484,240.21009826660156,11.808356285095215,6.3989338874816895,19.022506713867188,"(3, 3)",1.8453630702758226
16792,Macro,5000,32,6,12,110.0,240.5,9.0,6.0,90.0,"(3, 3)",1.5
16793,Macro,5000,32,6,12,124.0,237.0,4.0,4.0,90.0,"(3, 3)",1.0
16794,Macro,5000,32,6,12,72.0,237.5,5.0,4.0,90.0,"(3, 3)",1.25
16795,Macro,5000,32,6,12,82.0,235.5,5.0,4.0,90.0,"(3, 3)",1.25
16796,Macro,5000,32,6,12,95.93001556396484,241.3616180419922,22.546903610229492,8.666399955749512,38.389007568359375,"(3, 3)",2.6016458651058794
16797,Macro,5000,32,6,12,95.81147003173828,240.92620849609375,24.198972702026367,8.578472137451172,39.80556869506836,"(3, 3)",2.820895412876674
16798,Macro,5000,32,6,12,44.0,233.0,4.0,4.0,90.0,"(3, 3)",1.0
16799,Macro,5000,32,6,12,283.0,232.5,5.0,4.0,90.0,"(3, 3)",1.25
16800,Macro,5000,32,6,12,8.733742713928223,233.08607482910156,13.191858291625977,5.677901268005371,174.5026397705078,"(3, 3)",2.3233687359027
16801,Macro,5000,32,6,12,8.5,234.0,8.0,5.0,90.0,"(3, 3)",1.6
16802,Macro,5000,32,6,12,408.7072448730469,230.8585662841797,12.209895133972168,3.4264960289001465,175.21092224121094,"(3, 3)",3.5633764145617177
16803,Macro,5000,32,6,12,408.5,232.0,8.0,3.0,90.0,"(3, 3)",2.6666666666666665
16804,Macro,5000,32,6,12,277.0,229.0,4.0,4.0,90.0,"(3, 3)",1.0
16805,Macro,5000,32,6,12,154.0,229.0,4.0,4.0,90.0,"(3, 3)",1.0
16806,Macro,5000,32,6,12,34.5,227.5,5.0,5.0,90.0,"(3, 3)",1.0
16807,Macro,5000,32,6,12,291.6520690917969,228.45860290527344,14.273191452026367,5.040032386779785,172.18894958496094,"(3, 3)",2.831964232901666
16808,Macro,5000,32,6,12,291.5,228.5,9.0,5.0,90.0,"(3, 3)",1.8
16809,Macro,5000,32,6,12,81.0,224.0,6.0,4.0,90.0,"(3, 3)",1.5
16810,Macro,5000,32,6,12,345.5,222.0,5.0,4.0,90.0,"(3, 3)",1.25
16811,Macro,5000,32,6,12,135.0,223.0,6.0,4.0,90.0,"(3, 3)",1.5
16812,Macro,5000,32,6,12,41.0,222.5,5.0,4.0,90.0,"(3, 3)",1.25
16813,Macro,5000,32,6,12,261.0,221.0,4.0,4.0,90.0,"(3, 3)",1.0
16814,Macro,5000,32,6,12,23.272727966308594,220.27272033691406,7.106690406799316,6.428243637084961,45.0,"(3, 3)",1.1055415457187017
16815,Macro,5000,32,6,12,23.5,220.5,5.0,5.0,90.0,"(3, 3)",1.0
16816,Macro,5000,32,6,12,226.0,218.0,4.0,4.0,90.0,"(3, 3)",1.0
16817,Macro,5000,32,6,12,205.0,218.0,4.0,4.0,90.0,"(3, 3)",1.0
16818,Macro,5000,32,6,12,66.0,218.5,5.0,4.0,90.0,"(3, 3)",1.25
16819,Macro,5000,32,6,12,123.18734741210938,221.75360107421875,28.02932357788086,8.08875560760498,9.608460426330566,"(3, 3)",3.4652207258589844
16820,Macro,5000,32,6,12,123.19231414794922,223.03846740722656,19.21938133239746,9.021342277526855,11.309932708740234,"(3, 3)",2.130434778012473
16821,Macro,5000,32,6,12,44.5,213.0,5.0,4.0,90.0,"(3, 3)",1.25
16822,Macro,5000,32,6,12,298.0,211.0,4.0,4.0,90.0,"(3, 3)",1.0
16823,Macro,5000,32,6,12,200.0,210.0,4.0,4.0,90.0,"(3, 3)",1.0
16824,Macro,5000,32,6,12,102.76469421386719,215.54754638671875,15.815337181091309,8.01723861694336,10.123832702636719,"(3, 3)",1.972666392599032
16825,Macro,5000,32,6,12,103.0,215.5,15.0,8.0,90.0,"(3, 3)",1.875
16826,Macro,5000,32,6,12,391.5218200683594,211.5758819580078,17.02816390991211,6.242424011230469,14.979990005493164,"(3, 3)",2.7278127662070846
16827,Macro,5000,32,6,12,391.5,212.0,12.0,7.0,90.0,"(3, 3)",1.7142857142857142
16828,Macro,5000,32,6,12,187.0,208.0,4.0,4.0,90.0,"(3, 3)",1.0
16829,Macro,5000,32,6,12,123.2895278930664,209.49124145507812,12.502237319946289,5.478835105895996,173.7542724609375,"(3, 3)",2.281915238969708
16830,Macro,5000,32,6,12,123.5,208.5,7.0,5.0,90.0,"(3, 3)",1.4
16831,Macro,5000,32,6,12,141.0,206.5,5.0,4.0,90.0,"(3, 3)",1.25
16832,Macro,5000,32,6,12,282.8298034667969,208.73057556152344,16.752962112426758,7.308047294616699,157.517333984375,"(3, 3)",2.2923992466178253
16833,Macro,5000,32,6,12,282.5,207.5,13.0,9.0,90.0,"(3, 3)",1.4444444444444444
16834,Macro,5000,32,6,12,215.27272033691406,203.27272033691406,7.106690406799316,6.428243637084961,45.0,"(3, 3)",1.1055415457187017
16835,Macro,5000,32,6,12,215.5,203.5,5.0,5.0,90.0,"(3, 3)",1.0
16836,Macro,5000,32,6,12,152.5,203.0,5.0,4.0,90.0,"(3, 3)",1.25
16837,Macro,5000,32,6,12,75.05472564697266,205.32107543945312,12.855894088745117,7.862766742706299,127.0088119506836,"(3, 3)",1.635034398123354
16838,Macro,5000,32,6,12,75.0,205.0,10.0,8.0,90.0,"(3, 3)",1.25
16839,Macro,5000,32,6,12,409.0,203.5,7.0,2.0,90.0,"(3, 3)",3.5
16840,Macro,5000,32,6,12,172.52415466308594,204.9385528564453,11.640353202819824,6.789849281311035,157.06228637695312,"(3, 3)",1.714375786640763
16841,Macro,5000,32,6,12,172.5,204.0,8.0,7.0,90.0,"(3, 3)",1.1428571428571428
16842,Macro,5000,32,6,12,34.0,202.0,4.0,4.0,90.0,"(3, 3)",1.0
16843,Macro,5000,32,6,12,273.0,201.0,4.0,4.0,90.0,"(3, 3)",1.0
16844,Macro,5000,32,6,12,318.5,198.0,5.0,4.0,90.0,"(3, 3)",1.25
16845,Macro,5000,32,6,12,160.5,197.0,5.0,4.0,90.0,"(3, 3)",1.25
16846,Macro,5000,32,6,12,87.42857360839844,197.57142639160156,8.605646133422852,7.273098468780518,135.0,"(3, 3)",1.1832159526455253
16847,Macro,5000,32,6,12,87.0,198.0,6.0,6.0,90.0,"(3, 3)",1.0
16848,Macro,5000,32,6,12,1.0,197.5,5.0,2.0,90.0,"(3, 3)",2.5
16849,Macro,5000,32,6,12,257.5,196.0,5.0,4.0,90.0,"(3, 3)",1.25
16850,Macro,5000,32,6,12,238.0,196.5,5.0,4.0,90.0,"(3, 3)",1.25
16851,Macro,5000,32,6,12,272.0,194.5,5.0,4.0,90.0,"(3, 3)",1.25
16852,Macro,5000,32,6,12,38.0,194.0,4.0,4.0,90.0,"(3, 3)",1.0
16853,Macro,5000,32,6,12,141.4173583984375,193.22415161132812,9.488862991333008,7.418107032775879,86.9917221069336,"(3, 3)",1.2791488380267069
16854,Macro,5000,32,6,12,141.0,193.5,8.0,7.0,90.0,"(3, 3)",1.1428571428571428
16855,Macro,5000,32,6,12,126.0,192.0,4.0,4.0,90.0,"(3, 3)",1.0
16856,Macro,5000,32,6,12,313.0,191.0,6.0,4.0,90.0,"(3, 3)",1.5
16857,Macro,5000,32,6,12,290.0,191.5,7.0,4.0,90.0,"(3, 3)",1.75
16858,Macro,5000,32,6,12,26.165592193603516,190.38079833984375,9.329906463623047,6.182828903198242,145.8123016357422,"(3, 3)",1.5090028544695602
16859,Macro,5000,32,6,12,26.0,190.5,7.0,6.0,90.0,"(3, 3)",1.1666666666666667
16860,Macro,5000,32,6,12,271.5,188.0,7.0,4.0,90.0,"(3, 3)",1.75
16861,Macro,5000,32,6,12,250.44752502441406,187.98904418945312,13.92029857635498,4.76008415222168,170.7058868408203,"(3, 3)",2.924380773784838
16862,Macro,5000,32,6,12,250.5,188.0,8.0,5.0,90.0,"(3, 3)",1.6
16863,Macro,5000,32,6,12,35.86301040649414,186.06610107421875,10.449071884155273,6.039772987365723,104.5668716430664,"(3, 3)",1.7300438122447859
16864,Macro,5000,32,6,12,36.0,186.0,8.0,6.0,90.0,"(3, 3)",1.3333333333333333
16865,Macro,5000,32,6,12,409.0,184.0,4.0,2.0,90.0,"(3, 3)",2.0
16866,Macro,5000,32,6,12,171.7483367919922,184.4515380859375,9.820969581604004,6.898103713989258,11.942312240600586,"(3, 3)",1.4237201974344362
16867,Macro,5000,32,6,12,172.0,185.0,6.0,6.0,90.0,"(3, 3)",1.0
16868,Macro,5000,32,6,12,125.15463256835938,184.85415649414062,18.884462356567383,6.19407844543457,85.27225494384766,"(3, 3)",3.0487928951701333
16869,Macro,5000,32,6,12,127.0,185.0,8.0,6.0,90.0,"(3, 3)",1.3333333333333333
16870,Macro,5000,32,6,12,63.0,184.5,5.0,4.0,90.0,"(3, 3)",1.25
16871,Macro,5000,32,6,12,339.73583984375,184.77359008789062,9.909455299377441,7.731179714202881,170.78253173828125,"(3, 3)",1.281752030828215
16872,Macro,5000,32,6,12,339.5,185.0,8.0,5.0,90.0,"(3, 3)",1.6
16873,Macro,5000,32,6,12,48.028690338134766,182.11953735351562,11.142691612243652,5.5854902267456055,19.07048797607422,"(3, 3)",1.9949352984072732
16874,Macro,5000,32,6,12,48.0,181.5,7.0,6.0,90.0,"(3, 3)",1.1666666666666667
16875,Macro,5000,32,6,12,10.0,178.0,4.0,4.0,90.0,"(3, 3)",1.0
16876,Macro,5000,32,6,12,95.0,177.0,6.0,4.0,90.0,"(3, 3)",1.5
16877,Macro,5000,32,6,12,264.0,173.5,5.0,4.0,90.0,"(3, 3)",1.25
16878,Macro,5000,32,6,12,138.92759704589844,175.2678680419922,11.507575035095215,6.409926891326904,38.33570861816406,"(3, 3)",1.7952739914500113
16879,Macro,5000,32,6,12,139.0,175.0,8.0,8.0,90.0,"(3, 3)",1.0
16880,Macro,5000,32,6,12,233.5,172.0,5.0,4.0,90.0,"(3, 3)",1.25
16881,Macro,5000,32,6,12,249.77232360839844,172.00511169433594,10.020608901977539,6.2388505935668945,8.623808860778809,"(3, 3)",1.6061626659741064
16882,Macro,5000,32,6,12,249.5,171.5,7.0,5.0,90.0,"(3, 3)",1.4
16883,Macro,5000,32,6,12,41.32322692871094,171.76878356933594,17.745847702026367,7.080898284912109,70.69853973388672,"(3, 3)",2.5061576918622035
16884,Macro,5000,32,6,12,38.0,172.0,10.0,8.0,90.0,"(3, 3)",1.25
16885,Macro,5000,32,6,12,208.69244384765625,168.99472045898438,9.160247802734375,7.576816558837891,25.467178344726562,"(3, 3)",1.2089837112460522
16886,Macro,5000,32,6,12,208.0,169.0,8.0,6.0,90.0,"(3, 3)",1.3333333333333333
16887,Macro,5000,32,6,12,220.0,165.0,4.0,4.0,90.0,"(3, 3)",1.0
16888,Macro,5000,32,6,12,13.0,166.5,7.0,4.0,90.0,"(3, 3)",1.75
16889,Macro,5000,32,6,12,234.5,164.0,5.0,4.0,90.0,"(3, 3)",1.25
16890,Macro,5000,32,6,12,266.0,162.0,4.0,4.0,90.0,"(3, 3)",1.0
16891,Macro,5000,32,6,12,23.369163513183594,162.33590698242188,16.629562377929688,5.248013496398926,85.26335144042969,"(3, 3)",3.1687346820545597
16892,Macro,5000,32,6,12,25.0,162.5,8.0,5.0,90.0,"(3, 3)",1.6
16893,Macro,5000,32,6,12,191.86727905273438,160.2522735595703,11.912144660949707,6.513025760650635,3.779157876968384,"(3, 3)",1.8289724467111141
16894,Macro,5000,32,6,12,192.0,161.5,7.0,6.0,90.0,"(3, 3)",1.1666666666666667
16895,Macro,5000,32,6,12,249.7272186279297,160.03933715820312,13.42147159576416,7.183474540710449,151.03451538085938,"(3, 3)",1.8683815916241515
16896,Macro,5000,32,6,12,250.0,160.0,10.0,8.0,90.0,"(3, 3)",1.25
16897,Macro,5000,32,6,12,386.5790710449219,155.53823852539062,10.581893920898438,5.10950231552124,12.806044578552246,"(3, 3)",2.0710224337806054
16898,Macro,5000,32,6,12,386.5,155.5,7.0,5.0,90.0,"(3, 3)",1.4
16899,Macro,5000,32,6,12,349.7310791015625,154.77310180664062,7.944725513458252,6.9812493324279785,157.5,"(3, 3)",1.138009134920152
16900,Macro,5000,32,6,12,349.5,155.0,6.0,5.0,90.0,"(3, 3)",1.2
16901,Macro,5000,32,6,12,51.22392654418945,155.7760772705078,13.1051025390625,8.028223991394043,45.000003814697266,"(3, 3)",1.6323787867790787
16902,Macro,5000,32,6,12,51.04098129272461,156.4508056640625,13.443873405456543,7.042028427124023,39.80556869506836,"(3, 3)",1.9090910445169906
16903,Macro,5000,32,6,12,289.110595703125,153.96571350097656,16.01419448852539,5.636800765991211,171.89865112304688,"(3, 3)",2.841007719333389
16904,Macro,5000,32,6,12,289.0,154.5,11.0,6.0,90.0,"(3, 3)",1.8333333333333333
16905,Macro,5000,32,6,12,178.19497680664062,151.6013946533203,9.662627220153809,6.614647388458252,157.9550323486328,"(3, 3)",1.4607924886538786
16906,Macro,5000,32,6,12,178.0,151.5,7.0,6.0,90.0,"(3, 3)",1.1666666666666667
16907,Macro,5000,32,6,12,106.59058380126953,150.3861541748047,14.788482666015625,7.794541358947754,136.398681640625,"(3, 3)",1.8972870865633635
16908,Macro,5000,32,6,12,106.5,150.5,11.0,9.0,90.0,"(3, 3)",1.2222222222222223
16909,Macro,5000,32,6,12,25.0,148.0,4.0,4.0,90.0,"(3, 3)",1.0
16910,Macro,5000,32,6,12,361.5,147.0,5.0,4.0,90.0,"(3, 3)",1.25
16911,Macro,5000,32,6,12,33.0,145.5,6.0,5.0,90.0,"(3, 3)",1.2
16912,Macro,5000,32,6,12,274.5,144.0,5.0,4.0,90.0,"(3, 3)",1.25
16913,Macro,5000,32,6,12,53.664093017578125,144.63082885742188,16.629560470581055,5.248013496398926,4.736647605895996,"(3, 3)",3.1687343186125383
16914,Macro,5000,32,6,12,53.5,143.0,8.0,5.0,90.0,"(3, 3)",1.6
16915,Macro,5000,32,6,12,205.0,140.0,4.0,4.0,90.0,"(3, 3)",1.0
16916,Macro,5000,32,6,12,162.2956085205078,141.9212646484375,15.636637687683105,7.406130313873291,143.40521240234375,"(3, 3)",2.1113100938005758
16917,Macro,5000,32,6,12,162.48001098632812,141.63999938964844,15.600000381469727,6.800000190734863,53.13010025024414,"(3, 3)",2.294117638809046
16918,Macro,5000,32,6,12,303.0,136.5,5.0,4.0,90.0,"(3, 3)",1.25
16919,Macro,5000,32,6,12,248.23353576660156,137.2694549560547,9.355433464050293,8.387474060058594,157.5,"(3, 3)",1.115405352918008
16920,Macro,5000,32,6,12,248.0,137.5,7.0,6.0,90.0,"(3, 3)",1.1666666666666667
16921,Macro,5000,32,6,12,185.98904418945312,136.55247497558594,13.92029857635498,4.76008415222168,80.70589447021484,"(3, 3)",2.924380773784838
16922,Macro,5000,32,6,12,186.0,136.5,8.0,5.0,90.0,"(3, 3)",1.6
16923,Macro,5000,32,6,12,67.08496856689453,140.55555725097656,15.8529634475708,6.366240978240967,1.1519724130630493,"(3, 3)",2.4901607560496517
16924,Macro,5000,32,6,12,67.0,138.5,9.0,6.0,90.0,"(3, 3)",1.5
16925,Macro,5000,32,6,12,205.0,132.5,5.0,4.0,90.0,"(3, 3)",1.25
16926,Macro,5000,32,6,12,52.0,128.5,5.0,4.0,90.0,"(3, 3)",1.25
16927,Macro,5000,32,6,12,338.0,125.0,4.0,4.0,90.0,"(3, 3)",1.0
16928,Macro,5000,32,6,12,181.6565399169922,126.20516967773438,16.79684066772461,5.462061405181885,80.56581115722656,"(3, 3)",3.0751834191738237
16929,Macro,5000,32,6,12,183.0,126.0,10.0,6.0,90.0,"(3, 3)",1.6666666666666667
16930,Macro,5000,32,6,12,169.9640350341797,128.35398864746094,14.29491901397705,5.80157470703125,2.5737111568450928,"(3, 3)",2.4639722378567748
16931,Macro,5000,32,6,12,169.5,128.0,10.0,5.0,90.0,"(3, 3)",2.0
16932,Macro,5000,32,6,12,403.0,124.5,5.0,4.0,90.0,"(3, 3)",1.25
16933,Macro,5000,32,6,12,5.0,123.5,5.0,4.0,90.0,"(3, 3)",1.25
16934,Macro,5000,32,6,12,368.5,120.0,5.0,4.0,90.0,"(3, 3)",1.25
16935,Macro,5000,32,6,12,207.0,120.5,5.0,4.0,90.0,"(3, 3)",1.25
16936,Macro,5000,32,6,12,77.0,120.5,5.0,4.0,90.0,"(3, 3)",1.25
16937,Macro,5000,32,6,12,39.0,118.5,5.0,4.0,90.0,"(3, 3)",1.25
16938,Macro,5000,32,6,12,30.30481719970703,117.74668884277344,12.124589920043945,5.954407691955566,171.0975799560547,"(3, 3)",2.0362377833859653
16939,Macro,5000,32,6,12,30.5,117.5,9.0,5.0,90.0,"(3, 3)",1.8
16940,Macro,5000,32,6,12,282.66943359375,114.614501953125,17.735279083251953,6.75057315826416,164.1144256591797,"(3, 3)",2.6272256692070863
16941,Macro,5000,32,6,12,282.8823547363281,116.02943420410156,13.581995010375977,7.033533096313477,75.96376037597656,"(3, 3)",1.9310344921096312
16942,Macro,5000,32,6,12,69.01721954345703,110.8631820678711,10.932889938354492,5.781497001647949,162.10940551757812,"(3, 3)",1.8910136830025506
16943,Macro,5000,32,6,12,69.0,110.5,7.0,6.0,90.0,"(3, 3)",1.1666666666666667
16944,Macro,5000,32,6,12,185.0,108.0,4.0,4.0,90.0,"(3, 3)",1.0
16945,Macro,5000,32,6,12,138.3643035888672,108.87237548828125,8.299671173095703,5.715206623077393,20.45673942565918,"(3, 3)",1.4522084187792126
16946,Macro,5000,32,6,12,138.5,109.0,6.0,5.0,90.0,"(3, 3)",1.2
16947,Macro,5000,32,6,12,19.01790428161621,113.57650756835938,15.589164733886719,7.535080432891846,1.5106308460235596,"(3, 3)",2.06887834479344
16948,Macro,5000,32,6,12,19.5,113.0,14.0,7.0,90.0,"(3, 3)",2.0
16949,Macro,5000,32,6,12,129.0,107.0,4.0,4.0,90.0,"(3, 3)",1.0
16950,Macro,5000,32,6,12,337.4100646972656,109.00044250488281,16.43675994873047,4.916105270385742,172.90499877929688,"(3, 3)",3.3434515830538265
16951,Macro,5000,32,6,12,337.5,109.0,10.0,5.0,90.0,"(3, 3)",2.0
16952,Macro,5000,32,6,12,90.5,106.0,5.0,4.0,90.0,"(3, 3)",1.25
16953,Macro,5000,32,6,12,317.0,102.0,4.0,4.0,90.0,"(3, 3)",1.0
16954,Macro,5000,32,6,12,141.0,100.0,4.0,4.0,90.0,"(3, 3)",1.0
16955,Macro,5000,32,6,12,27.5,100.0,5.0,4.0,90.0,"(3, 3)",1.25
16956,Macro,5000,32,6,12,282.0,100.5,7.0,4.0,90.0,"(3, 3)",1.75
16957,Macro,5000,32,6,12,361.0,98.0,4.0,4.0,90.0,"(3, 3)",1.0
16958,Macro,5000,32,6,12,235.0,98.0,4.0,4.0,90.0,"(3, 3)",1.0
16959,Macro,5000,32,6,12,220.0,96.0,4.0,4.0,90.0,"(3, 3)",1.0
16960,Macro,5000,32,6,12,74.0,96.0,4.0,4.0,90.0,"(3, 3)",1.0
16961,Macro,5000,32,6,12,48.70976257324219,98.65037536621094,14.342900276184082,5.656130313873291,173.31797790527344,"(3, 3)",2.5358150325857913
16962,Macro,5000,32,6,12,48.5,99.0,10.0,5.0,90.0,"(3, 3)",2.0
16963,Macro,5000,32,6,12,337.21795654296875,97.22052001953125,9.683218002319336,8.121872901916504,167.79237365722656,"(3, 3)",1.1922395387441245
16964,Macro,5000,32,6,12,337.0,97.0,8.0,6.0,90.0,"(3, 3)",1.3333333333333333
16965,Macro,5000,32,6,12,189.0,95.0,4.0,4.0,90.0,"(3, 3)",1.0
16966,Macro,5000,32,6,12,172.0,95.0,4.0,4.0,90.0,"(3, 3)",1.0
16967,Macro,5000,32,6,12,180.0,94.5,5.0,4.0,90.0,"(3, 3)",1.25
16968,Macro,5000,32,6,12,122.0,92.0,4.0,4.0,90.0,"(3, 3)",1.0
16969,Macro,5000,32,6,12,99.5,91.5,5.0,5.0,90.0,"(3, 3)",1.0
16970,Macro,5000,32,6,12,18.0,91.5,5.0,4.0,90.0,"(3, 3)",1.25
16971,Macro,5000,32,6,12,259.0,88.0,4.0,4.0,90.0,"(3, 3)",1.0
16972,Macro,5000,32,6,12,191.72727966308594,86.7272720336914,7.106690406799316,6.428243637084961,45.0,"(3, 3)",1.1055415457187017
16973,Macro,5000,32,6,12,191.5,86.5,5.0,5.0,90.0,"(3, 3)",1.0
16974,Macro,5000,32,6,12,252.0,85.0,4.0,4.0,90.0,"(3, 3)",1.0
16975,Macro,5000,32,6,12,97.0,83.0,4.0,4.0,90.0,"(3, 3)",1.0
16976,Macro,5000,32,6,12,219.2418975830078,85.42293548583984,15.224468231201172,6.813140869140625,4.955000877380371,"(3, 3)",2.2345741154654135
16977,Macro,5000,32,6,12,219.0,84.5,9.0,6.0,90.0,"(3, 3)",1.5
16978,Macro,5000,32,6,12,17.0,82.5,5.0,4.0,90.0,"(3, 3)",1.25
16979,Macro,5000,32,6,12,245.0,80.0,4.0,4.0,90.0,"(3, 3)",1.0
16980,Macro,5000,32,6,12,82.2895278930664,79.50875854492188,12.502235412597656,5.478835105895996,6.2457275390625,"(3, 3)",2.281914890839386
16981,Macro,5000,32,6,12,82.5,80.5,7.0,5.0,90.0,"(3, 3)",1.4
16982,Macro,5000,32,6,12,264.0,76.0,9.52615737915039,6.121731758117676,20.347820281982422,"(3, 3)",1.556121332255093
16983,Macro,5000,32,6,12,264.0,76.0,6.0,6.0,90.0,"(3, 3)",1.0
16984,Macro,5000,32,6,12,276.5076599121094,75.76840209960938,10.70949935913086,6.299152374267578,146.74554443359375,"(3, 3)",1.7001492776837432
16985,Macro,5000,32,6,12,276.5,76.0,8.0,7.0,90.0,"(3, 3)",1.1428571428571428
16986,Macro,5000,32,6,12,180.5,74.0,5.0,4.0,90.0,"(3, 3)",1.25
16987,Macro,5000,32,6,12,105.0,73.5,5.0,4.0,90.0,"(3, 3)",1.25
16988,Macro,5000,32,6,12,29.0,73.0,6.0,4.0,90.0,"(3, 3)",1.5
16989,Macro,5000,32,6,12,233.1063232421875,73.82532501220703,9.19807243347168,6.825505256652832,5.385580062866211,"(3, 3)",1.3476031572177463
16990,Macro,5000,32,6,12,233.0,73.0,6.0,6.0,90.0,"(3, 3)",1.0
16991,Macro,5000,32,6,12,36.0,72.0,4.0,4.0,90.0,"(3, 3)",1.0
16992,Macro,5000,32,6,12,370.0,71.0,4.0,4.0,90.0,"(3, 3)",1.0
16993,Macro,5000,32,6,12,311.7272644042969,68.2727279663086,7.106690406799316,6.428243637084961,135.0,"(3, 3)",1.1055415457187017
16994,Macro,5000,32,6,12,311.5,68.5,5.0,5.0,90.0,"(3, 3)",1.0
16995,Macro,5000,32,6,12,202.32379150390625,74.14118194580078,17.221052169799805,14.852707862854004,127.78571319580078,"(3, 3)",1.159455388796068
16996,Macro,5000,32,6,12,204.0,74.5,17.0,14.0,90.0,"(3, 3)",1.2142857142857142
16997,Macro,5000,32,6,12,14.0,68.0,4.0,4.0,90.0,"(3, 3)",1.0
16998,Macro,5000,32,6,12,188.77310180664062,66.26890563964844,7.944725513458252,6.9812493324279785,67.5,"(3, 3)",1.138009134920152
16999,Macro,5000,32,6,12,189.0,66.5,6.0,5.0,90.0,"(3, 3)",1.2
17000,Macro,5000,32,6,12,296.0,65.0,4.0,4.0,90.0,"(3, 3)",1.0
17001,Macro,5000,32,6,12,107.0,65.0,4.0,4.0,90.0,"(3, 3)",1.0
17002,Macro,5000,32,6,12,233.42857360839844,64.42857360839844,8.605646133422852,7.273098468780518,45.0,"(3, 3)",1.1832159526455253
17003,Macro,5000,32,6,12,233.0,64.0,6.0,6.0,90.0,"(3, 3)",1.0
17004,Macro,5000,32,6,12,270.27337646484375,61.26618576049805,8.912296295166016,7.380859851837158,76.71747589111328,"(3, 3)",1.2074875385891075
17005,Macro,5000,32,6,12,270.5,61.5,7.0,5.0,90.0,"(3, 3)",1.4
17006,Macro,5000,32,6,12,185.27272033691406,59.272727966308594,7.106690406799316,6.428243637084961,45.0,"(3, 3)",1.1055415457187017
17007,Macro,5000,32,6,12,185.5,59.5,5.0,5.0,90.0,"(3, 3)",1.0
17008,Macro,5000,32,6,12,138.0442352294922,60.44114685058594,11.923019409179688,7.004543304443359,146.93194580078125,"(3, 3)",1.7021836957758936
17009,Macro,5000,32,6,12,138.0,60.0,8.0,8.0,90.0,"(3, 3)",1.0
