,Type,Reynolds,Toil,Tcool,Time,cx,cy,major,minor,angle,AR
4344,Macro,2000,32,6,10,331.5,124.0,9.0,6.0,90.0,1.5
4345,Macro,2000,32,6,10,186.0,106.5,5.0,4.0,90.0,1.25
4346,Macro,2000,32,6,10,105.9890365600586,103.44751739501953,13.92029857635498,4.76008415222168,99.29410552978516,2.924380773784838
4347,Macro,2000,32,6,10,106.0,103.5,8.0,5.0,90.0,1.6
4348,Macro,2000,32,6,10,393.3757019042969,102.95539855957031,17.986406326293945,6.330478668212891,168.04776000976562,2.8412395442715472
4349,Macro,2000,32,6,10,393.5,104.5,9.0,7.0,90.0,1.2857142857142858
4350,Macro,2000,32,6,10,151.0,91.0,4.0,4.0,90.0,1.0
4351,Macro,2000,32,6,10,228.7724151611328,85.4755630493164,11.29300594329834,6.221055507659912,60.04764938354492,1.8152877641733618
4352,Macro,2000,32,6,10,229.0,85.5,8.0,7.0,90.0,1.1428571428571428
4353,Macro,2000,32,6,10,212.0,78.0,4.0,4.0,90.0,1.0
4354,Macro,2000,32,6,10,27.00054359436035,75.93148803710938,12.40524673461914,6.229292869567871,105.75726318359375,1.9914373901446856
4355,Macro,2000,32,6,10,26.5,76.0,9.0,6.0,90.0,1.5
4356,Macro,2000,32,6,10,102.5,70.0,5.0,4.0,90.0,1.25
4357,Macro,2000,32,6,10,106.5,50.0,5.0,4.0,90.0,1.25
4358,Macro,2000,32,6,10,154.0,37.0,4.0,4.0,90.0,1.0
4359,Macro,2000,32,6,10,256.0,35.5,5.0,4.0,90.0,1.25
4360,Macro,2000,32,6,10,166.0,17.0,4.0,4.0,90.0,1.0
4361,Macro,2000,32,6,10,87.84527587890625,18.000812530517578,8.667389869689941,6.179542541503906,122.9903335571289,1.4025940935719445
4362,Macro,2000,32,6,10,88.0,18.0,6.0,6.0,90.0,1.0
4363,Macro,2000,32,6,10,245.0,16.0,4.0,4.0,90.0,1.0
4364,Macro,2000,32,6,10,190.72727966308594,11.727272987365723,7.106690406799316,6.428243637084961,45.0,1.1055415457187017
4365,Macro,2000,32,6,10,190.5,11.5,5.0,5.0,90.0,1.0
4366,Macro,2000,32,6,10,74.7272720336914,9.272727012634277,7.106690406799316,6.428243637084961,135.0,1.1055415457187017
4367,Macro,2000,32,6,10,74.5,9.5,5.0,5.0,90.0,1.0
4368,Macro,2000,32,6,10,402.0,1.0,4.0,2.0,90.0,2.0
4369,Macro,2000,32,6,15,222.0,409.0,4.0,2.0,90.0,2.0
4370,Macro,2000,32,6,15,288.0,401.0,4.0,4.0,90.0,1.0
4371,Macro,2000,32,6,15,298.2689208984375,389.7731018066406,7.944725513458252,6.9812493324279785,22.5,1.138009134920152
4372,Macro,2000,32,6,15,298.5,390.0,6.0,5.0,90.0,1.2
4373,Macro,2000,32,6,15,10.0,380.0,4.0,4.0,90.0,1.0
4374,Macro,2000,32,6,15,168.0,360.0,4.0,4.0,90.0,1.0
4375,Macro,2000,32,6,15,311.5406799316406,361.6993408203125,11.853570938110352,6.803638935089111,151.77069091796875,1.7422398588756236
4376,Macro,2000,32,6,15,311.5,361.5,9.0,7.0,90.0,1.2857142857142858
4377,Macro,2000,32,6,15,143.0,356.0,4.0,4.0,90.0,1.0
4378,Macro,2000,32,6,15,285.0,351.0,4.0,4.0,90.0,1.0
4379,Macro,2000,32,6,15,357.0,348.0,6.0,4.0,90.0,1.5
4380,Macro,2000,32,6,15,324.5,348.0,5.0,4.0,90.0,1.25
4381,Macro,2000,32,6,15,404.0635070800781,347.6211853027344,8.581232070922852,6.777571678161621,7.0579833984375,1.2661219207128271
4382,Macro,2000,32,6,15,403.5,347.5,7.0,5.0,90.0,1.4
4383,Macro,2000,32,6,15,183.5,345.5,5.0,5.0,90.0,1.0
4384,Macro,2000,32,6,15,263.0,338.0,4.0,4.0,90.0,1.0
4385,Macro,2000,32,6,15,381.5,336.0,7.0,4.0,90.0,1.75
4386,Macro,2000,32,6,15,101.0,336.0,4.0,4.0,90.0,1.0
4387,Macro,2000,32,6,15,404.0,335.5,5.0,4.0,90.0,1.25
4388,Macro,2000,32,6,15,317.0,332.5,5.0,4.0,90.0,1.25
4389,Macro,2000,32,6,15,168.0,330.5,7.0,4.0,90.0,1.75
4390,Macro,2000,32,6,15,130.0,325.0,4.0,4.0,90.0,1.0
4391,Macro,2000,32,6,15,392.0,315.0,4.0,4.0,90.0,1.0
4392,Macro,2000,32,6,15,162.0,311.0,4.0,4.0,90.0,1.0
4393,Macro,2000,32,6,15,343.4959716796875,309.2924499511719,15.73160171508789,9.126805305480957,69.99048614501953,1.7236701330355462
4394,Macro,2000,32,6,15,343.5,309.0,11.0,10.0,90.0,1.1
4395,Macro,2000,32,6,15,138.0,301.0,6.0,4.0,90.0,1.5
4396,Macro,2000,32,6,15,169.0,297.0,4.0,4.0,90.0,1.0
4397,Macro,2000,32,6,15,243.5484619140625,283.2516784667969,9.820969581604004,6.898103713989258,78.05768585205078,1.4237201974344362
4398,Macro,2000,32,6,15,243.0,283.0,6.0,6.0,90.0,1.0
4399,Macro,2000,32,6,15,327.0,272.0,4.0,4.0,90.0,1.0
4400,Macro,2000,32,6,15,292.0,270.0,4.0,4.0,90.0,1.0
4401,Macro,2000,32,6,15,353.0,269.0,4.0,4.0,90.0,1.0
4402,Macro,2000,32,6,15,401.0,262.5,5.0,4.0,90.0,1.25
4403,Macro,2000,32,6,15,234.5,258.5,5.0,5.0,90.0,1.0
4404,Macro,2000,32,6,15,339.0,255.0,4.0,4.0,90.0,1.0
4405,Macro,2000,32,6,15,184.5845947265625,256.32598876953125,10.01317024230957,5.957999229431152,132.52655029296875,1.680626307040592
4406,Macro,2000,32,6,15,184.5,256.5,7.0,7.0,90.0,1.0
4407,Macro,2000,32,6,15,386.0,247.0,4.0,4.0,90.0,1.0
4408,Macro,2000,32,6,15,10.272727012634277,238.72727966308594,7.106690406799316,6.428243637084961,135.0,1.1055415457187017
4409,Macro,2000,32,6,15,10.5,238.5,5.0,5.0,90.0,1.0
4410,Macro,2000,32,6,15,268.5,223.0,5.0,4.0,90.0,1.25
4411,Macro,2000,32,6,15,309.8097229003906,217.0263214111328,14.199894905090332,6.148227214813232,138.0477294921875,2.309591758560551
4412,Macro,2000,32,6,15,309.7458801269531,216.79502868652344,13.443873405456543,6.273807525634766,50.194427490234375,2.142857164572694
4413,Macro,2000,32,6,15,385.0,213.5,5.0,4.0,90.0,1.25
4414,Macro,2000,32,6,15,315.0,207.0,4.0,4.0,90.0,1.0
4415,Macro,2000,32,6,15,405.5241394042969,199.24185180664062,9.102737426757812,5.949645042419434,100.67732238769531,1.5299631090355212
4416,Macro,2000,32,6,15,405.0,199.5,6.0,5.0,90.0,1.2
4417,Macro,2000,32,6,15,344.0,199.0,4.0,4.0,90.0,1.0
4418,Macro,2000,32,6,15,321.5,196.0,5.0,4.0,90.0,1.25
4419,Macro,2000,32,6,15,302.5,191.5,12.507732391357422,5.792623996734619,113.9415054321289,2.1592515582589513
4420,Macro,2000,32,6,15,302.4999694824219,191.49998474121094,11.3189058303833,5.487954616546631,30.963756561279297,2.0624998968205523
4421,Macro,2000,32,6,15,290.0,183.5,5.0,4.0,90.0,1.25
4422,Macro,2000,32,6,15,345.0,181.0,4.0,4.0,90.0,1.0
4423,Macro,2000,32,6,15,217.0,175.0,6.0,4.0,90.0,1.5
4424,Macro,2000,32,6,15,313.0,172.0,4.0,4.0,90.0,1.0
4425,Macro,2000,32,6,15,268.5,171.0,5.0,4.0,90.0,1.25
4426,Macro,2000,32,6,15,241.0,159.5,5.0,4.0,90.0,1.25
4427,Macro,2000,32,6,15,99.0,159.5,5.0,4.0,90.0,1.25
4428,Macro,2000,32,6,15,355.0,157.5,7.849597454071045,6.387300968170166,121.71747589111328,1.228938090312002
4429,Macro,2000,32,6,15,355.0,157.5,6.0,5.0,90.0,1.2
4430,Macro,2000,32,6,15,187.0,150.0,4.0,4.0,90.0,1.0
4431,Macro,2000,32,6,15,167.0,145.0,4.0,4.0,90.0,1.0
4432,Macro,2000,32,6,15,190.5,139.5,5.0,5.0,90.0,1.0
4433,Macro,2000,32,6,15,272.0,138.0,4.0,4.0,90.0,1.0
4434,Macro,2000,32,6,15,125.0,138.0,4.0,4.0,90.0,1.0
4435,Macro,2000,32,6,15,358.2276611328125,137.99488830566406,10.020608901977539,6.2388505935668945,8.623808860778809,1.6061626659741064
4436,Macro,2000,32,6,15,358.5,138.5,7.0,5.0,90.0,1.4
4437,Macro,2000,32,6,15,375.2727355957031,136.27272033691406,7.106690406799316,6.428243637084961,45.0,1.1055415457187017
4438,Macro,2000,32,6,15,375.5,136.5,5.0,5.0,90.0,1.0
4439,Macro,2000,32,6,15,159.0,126.0,4.0,4.0,90.0,1.0
4440,Macro,2000,32,6,15,50.66008758544922,128.65724182128906,14.565070152282715,8.983675956726074,119.78833770751953,1.621281780692218
4441,Macro,2000,32,6,15,50.0,128.5,11.0,10.0,90.0,1.1
4442,Macro,2000,32,6,15,296.0,122.5,5.0,4.0,90.0,1.25
4443,Macro,2000,32,6,15,340.5,112.5,5.0,5.0,90.0,1.0
4444,Macro,2000,32,6,15,289.0,112.0,4.0,4.0,90.0,1.0
4445,Macro,2000,32,6,15,375.0834655761719,113.80924224853516,13.89197826385498,8.0780029296875,5.396771430969238,1.719729292595391
4446,Macro,2000,32,6,15,375.0,114.0,12.0,8.0,90.0,1.5
4447,Macro,2000,32,6,15,73.5,104.0,5.0,4.0,90.0,1.25
4448,Macro,2000,32,6,15,359.92022705078125,102.43599700927734,11.599021911621094,7.591354846954346,161.42372131347656,1.527925139248974
4449,Macro,2000,32,6,15,359.5,103.5,7.0,7.0,90.0,1.0
4450,Macro,2000,32,6,15,368.0,92.0,6.0,4.0,90.0,1.5
4451,Macro,2000,32,6,15,229.5,88.0,5.0,4.0,90.0,1.25
4452,Macro,2000,32,6,15,194.06277465820312,85.56233978271484,14.131810188293457,8.855642318725586,33.44123840332031,1.5957973097458122
4453,Macro,2000,32,6,15,194.0,86.0,12.0,10.0,90.0,1.2
4454,Macro,2000,32,6,15,393.0,81.0,4.0,4.0,90.0,1.0
4455,Macro,2000,32,6,15,293.0,78.5,5.0,4.0,90.0,1.25
4456,Macro,2000,32,6,15,384.813232421875,69.06684875488281,17.340463638305664,7.30319881439209,105.50149536132812,2.37436554570219
4457,Macro,2000,32,6,15,383.0,69.0,10.0,8.0,90.0,1.25
4458,Macro,2000,32,6,15,359.7272644042969,65.2727279663086,7.106690406799316,6.428243637084961,135.0,1.1055415457187017
4459,Macro,2000,32,6,15,359.5,65.5,5.0,5.0,90.0,1.0
4460,Macro,2000,32,6,15,401.5,51.0,8.258329391479492,7.538788795471191,90.0,1.095445119306241
4461,Macro,2000,32,6,15,401.5,51.5,7.0,5.0,90.0,1.4
4462,Macro,2000,32,6,15,308.0,49.0,4.0,4.0,90.0,1.0
4463,Macro,2000,32,6,15,120.2727279663086,37.272727966308594,7.106690406799316,6.428243637084961,45.0,1.1055415457187017
4464,Macro,2000,32,6,15,120.5,37.5,5.0,5.0,90.0,1.0
4465,Macro,2000,32,6,15,364.0,32.5,7.0,4.0,90.0,1.75
4466,Macro,2000,32,6,15,331.0,25.0,4.0,4.0,90.0,1.0
4467,Macro,2000,32,6,15,53.0,19.0,4.0,4.0,90.0,1.0
4468,Macro,2000,32,6,15,314.0,16.5,5.0,4.0,90.0,1.25
4469,Macro,2000,32,6,15,156.5,11.5,5.0,5.0,90.0,1.0
4470,Macro,2000,32,6,15,368.0,1.0,4.0,2.0,90.0,2.0
4471,Macro,2000,32,6,15,197.5,1.0,5.0,2.0,90.0,2.5
4472,Macro,2000,32,6,20,118.0,409.0,4.0,2.0,90.0,2.0
4473,Macro,2000,32,6,20,262.0,397.0,4.0,4.0,90.0,1.0
4474,Macro,2000,32,6,20,408.5,384.0,6.0,3.0,90.0,2.0
4475,Macro,2000,32,6,20,292.1338806152344,361.5182189941406,12.124324798583984,5.677778244018555,160.63868713378906,2.1353994956313693
4476,Macro,2000,32,6,20,292.0,361.5,9.0,6.0,90.0,1.5
4477,Macro,2000,32,6,20,264.0,350.0,4.0,4.0,90.0,1.0
4478,Macro,2000,32,6,20,383.78265380859375,346.4929504394531,10.967555046081543,6.512356281280518,7.190114974975586,1.6841147155304292
4479,Macro,2000,32,6,20,383.5,346.0,8.0,5.0,90.0,1.6
4480,Macro,2000,32,6,20,163.5,344.0,5.0,4.0,90.0,1.25
4481,Macro,2000,32,6,20,185.0,337.0,4.0,4.0,90.0,1.0
4482,Macro,2000,32,6,20,360.0,336.0,4.0,4.0,90.0,1.0
4483,Macro,2000,32,6,20,148.27272033691406,329.2727355957031,7.106690406799316,6.428243637084961,45.0,1.1055415457187017
4484,Macro,2000,32,6,20,148.5,329.5,5.0,5.0,90.0,1.0
4485,Macro,2000,32,6,20,316.0,323.0,4.0,4.0,90.0,1.0
4486,Macro,2000,32,6,20,174.0,313.0,6.0,4.0,90.0,1.5
4487,Macro,2000,32,6,20,323.25616455078125,308.8902893066406,16.193321228027344,9.440165519714355,51.7406120300293,1.7153641209161052
4488,Macro,2000,32,6,20,323.0,309.0,12.0,12.0,90.0,1.0
4489,Macro,2000,32,6,20,149.0,297.0,4.0,4.0,90.0,1.0
4490,Macro,2000,32,6,20,283.0,289.0,4.0,4.0,90.0,1.0
4491,Macro,2000,32,6,20,400.7310791015625,284.7731018066406,7.944725513458252,6.9812493324279785,157.5,1.138009134920152
4492,Macro,2000,32,6,20,400.5,285.0,6.0,5.0,90.0,1.2
4493,Macro,2000,32,6,20,223.5,282.5,5.0,5.0,90.0,1.0
4494,Macro,2000,32,6,20,272.5,269.0,5.0,4.0,90.0,1.25
4495,Macro,2000,32,6,20,403.0,267.0,4.0,4.0,90.0,1.0
4496,Macro,2000,32,6,20,381.2727355957031,262.7272644042969,7.106690406799316,6.428243637084961,135.0,1.1055415457187017
4497,Macro,2000,32,6,20,381.5,262.5,5.0,5.0,90.0,1.0
4498,Macro,2000,32,6,20,164.5,255.5,7.071067810058594,5.773502826690674,135.0,1.224744842484415
4499,Macro,2000,32,6,20,164.5,255.5,5.0,5.0,90.0,1.0
4500,Macro,2000,32,6,20,249.12762451171875,222.6356964111328,8.299671173095703,5.715206623077393,69.54325866699219,1.4522084187792126
4501,Macro,2000,32,6,20,249.0,222.5,6.0,5.0,90.0,1.2
4502,Macro,2000,32,6,20,332.0,221.0,4.0,4.0,90.0,1.0
4503,Macro,2000,32,6,20,364.5,213.0,5.0,4.0,90.0,1.25
4504,Macro,2000,32,6,20,289.9213562011719,216.50050354003906,14.179694175720215,6.3014092445373535,146.89678955078125,2.2502417515593818
4505,Macro,2000,32,6,20,290.0,216.5,11.0,8.0,90.0,1.375
4506,Macro,2000,32,6,20,296.0,207.0,4.0,4.0,90.0,1.0
4507,Macro,2000,32,6,20,383.0,199.0,4.0,4.0,90.0,1.0
4508,Macro,2000,32,6,20,285.0,193.0,4.0,4.0,90.0,1.0
4509,Macro,2000,32,6,20,270.0,182.0,4.0,4.0,90.0,1.0
4510,Macro,2000,32,6,20,197.72727966308594,175.72727966308594,7.106690406799316,6.428243637084961,45.0,1.1055415457187017
4511,Macro,2000,32,6,20,197.5,175.5,5.0,5.0,90.0,1.0
4512,Macro,2000,32,6,20,175.0,173.0,4.0,4.0,90.0,1.0
4513,Macro,2000,32,6,20,247.0,172.0,4.0,4.0,90.0,1.0
4514,Macro,2000,32,6,20,293.7272644042969,171.27272033691406,7.106690406799316,6.428243637084961,135.0,1.1055415457187017
4515,Macro,2000,32,6,20,293.5,171.5,5.0,5.0,90.0,1.0
4516,Macro,2000,32,6,20,335.0,158.0,4.0,4.0,90.0,1.0
4517,Macro,2000,32,6,20,298.0,157.0,4.0,4.0,90.0,1.0
4518,Macro,2000,32,6,20,265.0,150.0,4.0,4.0,90.0,1.0
4519,Macro,2000,32,6,20,322.0,144.0,4.0,4.0,90.0,1.0
4520,Macro,2000,32,6,20,148.5,144.0,5.0,4.0,90.0,1.25
4521,Macro,2000,32,6,20,409.0,139.5,5.0,2.0,90.0,2.5
4522,Macro,2000,32,6,20,171.1582794189453,140.0161895751953,14.56219482421875,6.0531206130981445,3.706120491027832,2.405733464604704
4523,Macro,2000,32,6,20,171.0,141.0,10.0,6.0,90.0,1.6666666666666667
4524,Macro,2000,32,6,20,105.5,138.0,5.0,4.0,90.0,1.25
4525,Macro,2000,32,6,20,397.4515380859375,137.7483367919922,9.820969581604004,6.898103713989258,78.05768585205078,1.4237201974344362
4526,Macro,2000,32,6,20,398.0,138.0,6.0,6.0,90.0,1.0
4527,Macro,2000,32,6,20,355.0,136.5,5.0,4.0,90.0,1.25
4528,Macro,2000,32,6,20,339.5,136.0,5.0,4.0,90.0,1.25
4529,Macro,2000,32,6,20,217.0,132.0,4.0,4.0,90.0,1.0
4530,Macro,2000,32,6,20,32.5,130.0,8.73733139038086,5.214605331420898,161.408203125,1.675549890177417
4531,Macro,2000,32,6,20,32.5,130.0,6.0,5.0,90.0,1.2
4532,Macro,2000,32,6,20,277.88824462890625,123.07286834716797,12.480764389038086,7.476809501647949,119.80353546142578,1.669263391863498
4533,Macro,2000,32,6,20,277.5,123.0,9.0,8.0,90.0,1.125
4534,Macro,2000,32,6,20,409.0,121.0,6.0,2.0,90.0,3.0
4535,Macro,2000,32,6,20,321.0,113.0,4.0,4.0,90.0,1.0
4536,Macro,2000,32,6,20,354.4173889160156,112.24917602539062,12.076933860778809,7.260866165161133,22.038219451904297,1.6632910710744107
4537,Macro,2000,32,6,20,354.5,111.5,9.0,7.0,90.0,1.2857142857142858
4538,Macro,2000,32,6,20,340.4912414550781,102.2895278930664,12.50223445892334,5.478835105895996,96.2457275390625,2.2819147167742244
4539,Macro,2000,32,6,20,339.5,102.5,7.0,5.0,90.0,1.4
4540,Macro,2000,32,6,20,50.0,101.0,4.0,4.0,90.0,1.0
4541,Macro,2000,32,6,20,348.0,92.0,6.0,4.0,90.0,1.5
4542,Macro,2000,32,6,20,354.0,87.0,4.0,4.0,90.0,1.0
4543,Macro,2000,32,6,20,174.79425048828125,84.92512512207031,13.315350532531738,7.243376731872559,30.784351348876953,1.8382794414021113
4544,Macro,2000,32,6,20,175.0,85.0,10.0,8.0,90.0,1.25
4545,Macro,2000,32,6,20,406.0,79.5,5.0,4.0,90.0,1.25
4546,Macro,2000,32,6,20,367.30255126953125,69.07276916503906,15.2159423828125,8.217530250549316,99.79721069335938,1.851644218990902
4547,Macro,2000,32,6,20,364.0,69.0,8.0,8.0,90.0,1.0
4548,Macro,2000,32,6,20,339.0,65.0,6.0,4.0,90.0,1.5
4549,Macro,2000,32,6,20,31.0,61.0,4.0,4.0,90.0,1.0
4550,Macro,2000,32,6,20,382.0,51.0,6.0,4.0,90.0,1.5
4551,Macro,2000,32,6,20,286.0,48.0,4.0,4.0,90.0,1.0
4552,Macro,2000,32,6,20,307.0,41.0,4.0,4.0,90.0,1.0
4553,Macro,2000,32,6,20,202.0,35.0,4.0,4.0,90.0,1.0
4554,Macro,2000,32,6,20,349.0,30.0,4.0,4.0,90.0,1.0
4555,Macro,2000,32,6,20,366.0,28.0,4.0,4.0,90.0,1.0
4556,Macro,2000,32,6,20,312.0462646484375,21.37376594543457,9.18062973022461,6.32170295715332,17.614593505859375,1.452239972749158
4557,Macro,2000,32,6,20,312.0,21.5,7.0,6.0,90.0,1.1666666666666667
4558,Macro,2000,32,6,20,294.0,16.0,4.0,4.0,90.0,1.0
4559,Macro,2000,32,6,20,182.0,11.0,4.0,4.0,90.0,1.0
4560,Macro,2000,32,6,20,137.0,11.5,5.0,4.0,90.0,1.25
4561,Macro,2000,32,6,20,348.0,1.0,4.0,2.0,90.0,2.0
4562,Macro,2000,32,6,30,268.0,333.0,4.0,4.0,90.0,1.0
4563,Macro,2000,32,6,30,282.5,332.5,5.0,5.0,90.0,1.0
4564,Macro,2000,32,6,30,309.9289245605469,307.9966735839844,12.704419136047363,8.512276649475098,66.39170837402344,1.4924819362903072
4565,Macro,2000,32,6,30,309.5,308.0,9.0,8.0,90.0,1.125
4566,Macro,2000,32,6,30,134.0,297.0,4.0,4.0,90.0,1.0
4567,Macro,2000,32,6,30,209.24185180664062,282.4758605957031,9.102737426757812,5.949645042419434,10.677319526672363,1.5299631090355212
4568,Macro,2000,32,6,30,209.5,283.0,6.0,5.0,90.0,1.2
4569,Macro,2000,32,6,30,304.0,256.0,4.0,4.0,90.0,1.0
4570,Macro,2000,32,6,30,150.0,256.5,5.0,4.0,90.0,1.25
4571,Macro,2000,32,6,30,348.7321472167969,250.07240295410156,11.507575035095215,6.409926891326904,51.66429138183594,1.7952739914500113
4572,Macro,2000,32,6,30,349.0,250.0,8.0,8.0,90.0,1.0
4573,Macro,2000,32,6,30,273.0,214.5,5.0,4.0,90.0,1.25
4574,Macro,2000,32,6,30,378.0,202.0,4.0,4.0,90.0,1.0
4575,Macro,2000,32,6,30,255.0,183.0,4.0,4.0,90.0,1.0
4576,Macro,2000,32,6,30,182.0,176.0,4.0,4.0,90.0,1.0
4577,Macro,2000,32,6,30,207.0,160.0,4.0,4.0,90.0,1.0
4578,Macro,2000,32,6,30,409.0,144.0,4.0,2.0,90.0,2.0
4579,Macro,2000,32,6,30,156.0,139.5,5.0,4.0,90.0,1.25
4580,Macro,2000,32,6,30,382.0,138.0,4.0,4.0,90.0,1.0
4581,Macro,2000,32,6,30,237.0,138.0,4.0,4.0,90.0,1.0
4582,Macro,2000,32,6,30,397.3067626953125,124.90528106689453,11.042831420898438,7.066367149353027,122.48828887939453,1.5627310593265002
4583,Macro,2000,32,6,30,397.0,125.5,8.0,7.0,90.0,1.1428571428571428
4584,Macro,2000,32,6,30,264.12603759765625,123.87723541259766,12.744002342224121,7.213179588317871,118.47247314453125,1.766766262531951
4585,Macro,2000,32,6,30,263.0,124.0,8.0,8.0,90.0,1.0
4586,Macro,2000,32,6,30,341.0,118.0,4.0,4.0,90.0,1.0
4587,Macro,2000,32,6,30,341.0,110.0,4.0,4.0,90.0,1.0
4588,Macro,2000,32,6,30,323.0,102.0,4.0,4.0,90.0,1.0
4589,Macro,2000,32,6,30,332.0,94.0,4.0,4.0,90.0,1.0
4590,Macro,2000,32,6,30,338.5,88.0,5.0,4.0,90.0,1.25
4591,Macro,2000,32,6,30,160.4825439453125,84.95234680175781,11.86587142944336,7.686123371124268,49.44278335571289,1.543804445557281
4592,Macro,2000,32,6,30,160.5,84.5,9.0,9.0,90.0,1.0
4593,Macro,2000,32,6,30,391.0,79.0,4.0,4.0,90.0,1.0
4594,Macro,2000,32,6,30,349.8050231933594,69.60138702392578,9.662627220153809,6.614647388458252,22.044973373413086,1.4607924886538786
4595,Macro,2000,32,6,30,350.0,69.5,7.0,6.0,90.0,1.1666666666666667
4596,Macro,2000,32,6,30,324.0,66.5,5.0,4.0,90.0,1.25
4597,Macro,2000,32,6,30,401.0,55.0,4.0,4.0,90.0,1.0
4598,Macro,2000,32,6,30,366.2545471191406,51.169124603271484,11.239887237548828,6.382788181304932,102.259521484375,1.7609682349275273
4599,Macro,2000,32,6,30,366.5,51.0,7.0,6.0,90.0,1.1666666666666667
4600,Macro,2000,32,6,30,186.0,37.0,4.0,4.0,90.0,1.0
4601,Macro,2000,32,6,30,297.4586181640625,21.555999755859375,17.861278533935547,4.5680832862854,7.510254383087158,3.910015955173114
4602,Macro,2000,32,6,30,297.5,21.5,9.0,5.0,90.0,1.8
4603,Macro,2000,32,6,30,278.0,16.0,4.0,4.0,90.0,1.0
4604,Macro,2000,32,6,30,334.0,1.0,4.0,2.0,90.0,2.0
4605,Macro,2000,32,6,40,255.0,319.5,5.0,4.0,90.0,1.25
4606,Macro,2000,32,6,40,203.0,281.0,4.0,4.0,90.0,1.0
4607,Macro,2000,32,6,40,283.5,247.0,6.0,5.0,90.0,1.2
4608,Macro,2000,32,6,40,355.0,189.0,4.0,4.0,90.0,1.0
4609,Macro,2000,32,6,40,371.5,105.0,5.0,4.0,90.0,1.25
4610,Macro,2000,32,6,40,409.0,91.0,4.0,2.0,90.0,2.0
4611,Macro,2000,32,6,40,335.0,91.0,4.0,4.0,90.0,1.0
4612,Macro,2000,32,6,40,295.0,81.5,5.0,4.0,90.0,1.25
4613,Macro,2000,32,6,40,370.0,66.5,6.0,5.0,90.0,1.2
4614,Macro,2000,32,6,5,70.0,409.0,4.0,2.0,90.0,2.0
4615,Macro,2000,32,6,5,46.0,370.5,7.0,4.0,90.0,1.75
4616,Macro,2000,32,6,5,67.0,291.0,4.0,4.0,90.0,1.0
4617,Macro,2000,32,6,5,21.0,284.0,4.0,4.0,90.0,1.0
4618,Macro,2000,32,6,5,106.0,243.0,4.0,4.0,90.0,1.0
4619,Macro,2000,32,6,5,39.0,193.0,4.0,4.0,90.0,1.0
4620,Macro,2000,32,6,5,6.0,193.0,6.0,4.0,90.0,1.5
4621,Macro,2000,32,6,5,46.0,188.0,4.0,4.0,90.0,1.0
4622,Macro,2000,32,6,5,4.0,156.0,4.0,4.0,90.0,1.0
4623,Macro,2000,32,6,5,1.0,135.0,6.0,2.0,90.0,3.0
4624,Macro,2000,32,6,7,60.0,409.0,6.0,2.0,90.0,3.0
4625,Macro,2000,32,6,7,20.272727966308594,285.7272644042969,7.106690406799316,6.428243637084961,135.0,1.1055415457187017
4626,Macro,2000,32,6,7,20.5,285.5,5.0,5.0,90.0,1.0
4627,Macro,2000,32,6,7,50.0,249.0,4.0,4.0,90.0,1.0
4628,Macro,2000,32,6,7,6.5,246.0,5.0,4.0,90.0,1.25
4629,Macro,2000,32,6,7,54.0,232.0,4.0,4.0,90.0,1.0
4630,Macro,2000,32,6,7,1.0,200.5,5.0,2.0,90.0,2.5
4631,Macro,5000,32,6,10,386.0,401.5,5.0,4.0,90.0,1.25
4632,Macro,5000,32,6,10,395.49273681640625,372.8620300292969,10.191790580749512,7.417830944061279,159.08920288085938,1.3739583252310523
4633,Macro,5000,32,6,10,395.5,373.0,8.0,7.0,90.0,1.1428571428571428
4634,Macro,5000,32,6,10,301.4158020019531,366.8223876953125,9.918704986572266,6.522680282592773,47.536190032958984,1.5206486531376588
4635,Macro,5000,32,6,10,301.5,366.5,7.0,7.0,90.0,1.0
4636,Macro,5000,32,6,10,247.8936767578125,365.8253173828125,9.19807243347168,6.825505256652832,174.6144256591797,1.3476031572177463
4637,Macro,5000,32,6,10,248.0,365.0,6.0,6.0,90.0,1.0
4638,Macro,5000,32,6,10,125.0,363.0,4.0,4.0,90.0,1.0
4639,Macro,5000,32,6,10,290.2727355957031,357.2727355957031,7.106690406799316,6.428243637084961,45.0,1.1055415457187017
4640,Macro,5000,32,6,10,290.5,357.5,5.0,5.0,90.0,1.0
4641,Macro,5000,32,6,10,259.44219970703125,355.70806884765625,11.202881813049316,7.262989044189453,79.85699462890625,1.5424616153058721
4642,Macro,5000,32,6,10,260.0,355.5,8.0,7.0,90.0,1.1428571428571428
4643,Macro,5000,32,6,10,328.2727355957031,341.7272644042969,7.106690406799316,6.428243637084961,135.0,1.1055415457187017
4644,Macro,5000,32,6,10,328.5,341.5,5.0,5.0,90.0,1.0
4645,Macro,5000,32,6,10,301.0,334.0,4.0,4.0,90.0,1.0
4646,Macro,5000,32,6,10,407.73272705078125,317.70965576171875,12.096700668334961,4.719573497772217,163.89572143554688,2.5630919137174097
4647,Macro,5000,32,6,10,407.5,318.5,9.0,5.0,90.0,1.8
4648,Macro,5000,32,6,10,303.0,217.5,5.0,4.0,90.0,1.25
4649,Macro,5000,32,6,10,250.72727966308594,212.27272033691406,7.106690406799316,6.428243637084961,135.0,1.1055415457187017
4650,Macro,5000,32,6,10,250.5,212.5,5.0,5.0,90.0,1.0
